Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra,xG Outside Box 1st Half,xG Outside Box 2nd Half,xG Corners 1st Half,xG Corners 2nd Half,xG FKs 1st Half,xG FKs 2nd Half,Shots in Danger Zone,Shots on Target in Danger Zone,Goals in Danger Zone,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
360,7lqj7hx4na2kvl5doan797vmx,560429,D. Zator,Dominick Zator,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,250776,Dominick,Zator,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,49,26,11,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,69,2,1,1,1,14,100.00%,11,4,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,15,0,38.80%,75.50%,11,0,26,0,13,36,100.00%,3,0.38,0,0,13,13,1,0,0,0,0,0,0,0,0,-,0,-,-,43.20%,1,18,17,0,17,,PAC vs YRK,FALSE,TRUE,FALSE,TRUE,FALSE,5/21/2022,7vv5bqozh7lrbsj0ahldextlg,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,York United,Pacific,PAC,0,0,Played,T 0-0,2276241,PAC vs YRK (2022-05-21),0,0,0,0,0,0,0,0,0,,FOR vs EDM,TRUE,FALSE,TRUE,FALSE,FALSE,4/23/2022,7tw4hh5toufvrtjk0srugqexg,73xrv2025rnj0t3y9ayp83bec,6925,6925,Forge,Edmonton,EDM,3,0,Played,W 3-0,2276225,FOR vs EDM (2022-04-23)
360,7lqj7hx4na2kvl5doan797vmx,560429,D. Zator,Dominick Zator,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,250776,Dominick,Zator,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,41,29,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,55,1,1,3,1,9,100.00%,3,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,36,18,1,34.10%,82.90%,13,0,21,0,18,23,0.00%,1,1.76,0,0,9,9,0,0,0,0,0,0,0,0,1,-,0,-,-,42.90%,1,12,16,1,16,,YRK vs CAV,TRUE,FALSE,FALSE,FALSE,TRUE,5/29/2022,7wfk5kdm927rshfkuvaw1tvkk,41ewt71n8fqwy6trsqta1bjvu,15381,15381,York United,Cavalry,CAV,0,1,Played,L 0-1,2276246,YRK vs CAV (2022-05-29),0,0,0,0,0,0,0,0,0,,PAC vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,4/23/2022,7u07ertq4mqfut1tkj00ze2ac,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,1,2,Played,L 1-2,2276226,PAC vs HFX (2022-04-23)
360,7lqj7hx4na2kvl5doan797vmx,560429,D. Zator,Dominick Zator,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,250776,Dominick,Zator,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,30,14,4,0.11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,45,3,0,3,2,8,100.00%,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,30,12,2,50.00%,60.00%,6,0,12,1,9,20,50.00%,4,1.62,0,0,6,6,2,0,0,0.11,0,0.11,0.11,0,2,0.11,1,-,-,39.10%,0,23,18,1,18,,HFX vs YRK,FALSE,TRUE,FALSE,FALSE,TRUE,6/4/2022,7wtvfsqbligsp1ot5eov65tec,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,York United,HFX Wanderers,HFX,0,1,Played,L 0-1,2276249,HFX vs YRK (2022-06-04),0,0,0,0,0,0,0,0,0,,ATO vs HFX,TRUE,FALSE,TRUE,FALSE,FALSE,4/16/2022,7tezpc35kcxh7vuq3gncvjvo4,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,1,0,Played,W 1-0,2276221,ATO vs HFX (2022-04-16)
360,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,-,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,3,0,1,0,0,3,3,1,0,1,2,1,0,0,0,0,1,0,0,0,33,0,0,81.30%,37.50%,0,0,6,0,0,16,-,0,0.71,0,0,3,3,0,0,0,0,0,0,0,0,0,-,0,-,-,37.50%,0,22,13,0,13,,CAV vs PAC,TRUE,FALSE,TRUE,FALSE,FALSE,5/1/2022,7ur4orlhisk0fcdshmcs4pdsk,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Cavalry,Pacific,PAC,2,0,Played,W 2-0,2276232,CAV vs PAC (2022-05-01),0,0,0,0,0,0,0,0,0,,ATO vs VAL,TRUE,FALSE,FALSE,FALSE,TRUE,4/24/2022,7u4m1n8m79feixw87wrpd6vis,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,1,6,Played,L 1-6,2276227,ATO vs VAL (2022-04-24)
360,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,21,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,29,0,0,76.20%,52.40%,0,0,11,0,0,21,-,0,0.44,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,35.90%,0,11,12,0,12,,EDM vs CAV,FALSE,TRUE,TRUE,FALSE,FALSE,5/7/2022,7v1exwbamyw4d18c7jr6a7b4k,73xrv2025rnj0t3y9ayp83bec,6925,6925,Cavalry,Edmonton,EDM,3,0,Played,W 3-0,2276234,EDM vs CAV (2022-05-07),0,0,0,0,0,0,0,0,0,,YRK vs ATO,FALSE,TRUE,FALSE,TRUE,FALSE,4/29/2022,7ud9jfd1i3ydlzce7aiua7x90,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Atlético Ottawa,York United,YRK,2,2,Played,T 2-2,2276229,YRK vs ATO (2022-04-29)
360,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,41,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,2,0,0,0,3,2,1,0,1,0,2,1,0,0,0,4,0,0,0,49,1,0,68.30%,46.30%,1,0,18,0,1,40,-,0,1.52,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,37.80%,0,23,15,0,15,,HFX vs CAV,FALSE,TRUE,FALSE,TRUE,FALSE,5/15/2022,7vmv1w4q6bsqu119wtrvrgums,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Cavalry,HFX Wanderers,HFX,2,2,Played,T 2-2,2276239,HFX vs CAV (2022-05-15),0,0,0,0,0,0,0,0,0,,FOR vs CAV,TRUE,FALSE,FALSE,TRUE,FALSE,4/16/2022,7tjgzzc4kxv7fgknwv8qd2djo,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,2,2,Played,T 2-2,2276222,FOR vs CAV (2022-04-16)
360,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,37,26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,-,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,0,0,44,0,0,37.80%,78.40%,0,0,29,0,0,37,100.00%,1,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,51.10%,0,18,11,0,11,,CAV vs VAL,TRUE,FALSE,TRUE,FALSE,FALSE,5/21/2022,7vz7ogr3qot0jitz8g3mi79jo,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Cavalry,Valour,VAL,2,1,Played,W 2-1,2276242,CAV vs VAL (2022-05-21),0,0,0,0,0,0,0,0,0,,YRK vs FOR,TRUE,FALSE,TRUE,FALSE,FALSE,5/6/2022,7ux6tmhied1j3wi5ao0kw6sk4,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,1,0,Played,W 1-0,2276233,YRK vs FOR (2022-05-06)
360,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,31,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,3,-,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,42,0,0,35.50%,80.60%,0,0,25,0,0,31,-,0,1.71,0,0,3,3,0,0,0,0,0,0,0,0,0,-,0,-,-,13.50%,0,13,8,0,8,,YRK vs CAV,FALSE,TRUE,TRUE,FALSE,FALSE,5/29/2022,7wfk5kdm927rshfkuvaw1tvkk,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Cavalry,York United,YRK,1,0,Played,W 1-0,2276246,YRK vs CAV (2022-05-29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,55,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,5,3,0,0,6,3,3,0,1,0,0,3,0,0,0,0,0,0,0,64,0,0,50.90%,80.00%,0,0,44,0,0,55,-,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,21.20%,0,11,13,1,13,,CAV vs HFX,TRUE,FALSE,TRUE,FALSE,FALSE,6/11/2022,7x6a13297w4yer6wc2w65wphw,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Cavalry,HFX Wanderers,HFX,1,0,Played,W 1-0,2276252,CAV vs HFX (2022-06-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,8pkrxwls12a6o2efff707y505,161957,E. Samb,Mour Samb,Left Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,250278,Elhadji,Samb,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,HFX Wanderers,1,20,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,2,2,1,0,4,100.00%,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,5,0,25.00%,25.00%,1,0,0,0,2,2,-,0,1.52,0,0,1,1,1,2,0,0,0,0,0,0,0,-,0,-,-,33.30%,0,27,22,0,22,,HFX vs FOR,TRUE,FALSE,FALSE,FALSE,TRUE,5/20/2022,7w7dgxwol442zyz8grc7u1ams,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,0,4,Played,L 0-4,2276244,HFX vs FOR (2022-05-20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,8pkrxwls12a6o2efff707y505,161957,E. Samb,Mour Samb,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,250278,Elhadji,Samb,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,1,64,27,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,2,4,0.05,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,20,1,1,1,0,4,100.00%,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,2,5,1,22.20%,66.70%,2,4,0,5,4,0,100.00%,2,0.52,0,0,2,2,0,2,0.05,0,0.05,0,0.05,0,0,0.05,1,-,-,44.90%,0,20,15,0,15,,HFX vs YRK,TRUE,FALSE,TRUE,FALSE,FALSE,6/4/2022,7wtvfsqbligsp1ot5eov65tec,cqthcpums3aas2tdy0qhlkuwa,15382,15382,HFX Wanderers,York United,YRK,1,0,Played,W 1-0,2276249,HFX vs YRK (2022-06-04),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,8pkrxwls12a6o2efff707y505,161957,E. Samb,Mour Samb,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,250278,Elhadji,Samb,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,1,23,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,11,1,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,8,0,16.70%,83.30%,5,0,0,0,5,1,0.00%,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,17.90%,0,14,18,0,18,,CAV vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,6/11/2022,7x6a13297w4yer6wc2w65wphw,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,0,1,Played,L 0-1,2276252,CAV vs HFX (2022-06-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1lg1214de42tia4tcv7rk3z6d,140675,Oliver Minatel,Oliver Minatel,Second Striker,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,103949,Oliver,Minatel,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Second Striker,York United,1,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,36.40%,0,15,14,0,14,,YRK vs HFX,TRUE,FALSE,FALSE,FALSE,TRUE,4/7/2022,7snp2xnuij3sfcod749flhes4,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,York United,HFX Wanderers,HFX,0,1,Played,L 0-1,2276216,YRK vs HFX (2022-04-07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1lg1214de42tia4tcv7rk3z6d,140675,Oliver Minatel,Oliver Minatel,Left Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,103949,Oliver,Minatel,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,York United,1,71,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,5,11,0.04,0,0,0,0,0,0,0,0,3,0,0,9,2,0,0,42,2,2,3,2,8,100.00%,1,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,20,1,42.90%,76.20%,9,5,2,7,12,2,0.00%,1,0.18,0,0,2,2,4,2,0.04,0,0.04,0,0.04,0,0,0.04,1,-,-,40.00%,4,24,9,2,9,,EDM vs YRK,FALSE,TRUE,FALSE,TRUE,FALSE,4/16/2022,7tau4kgx1n5aze0tnawvhyq6s,73xrv2025rnj0t3y9ayp83bec,6925,6925,York United,Edmonton,EDM,1,1,Played,T 1-1,2276220,EDM vs YRK (2022-04-16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1lg1214de42tia4tcv7rk3z6d,140675,Oliver Minatel,Oliver Minatel,Left Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,103949,Oliver,Minatel,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,York United,1,68,29,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,3,0,18,5,10,0.08,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,27,3,0,0,0,0,-,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,11,4,16.70%,83.30%,8,4,3,7,8,3,0.00%,2,0.29,0,0,0,0,0,0,0.08,0,0.08,0,0.08,0,0,0.04,2,-,-,27.60%,0,20,14,1,14,,YRK vs CAV,TRUE,FALSE,TRUE,FALSE,FALSE,4/22/2022,7trwq4h9nn6ifmk2gistxo5ck,41ewt71n8fqwy6trsqta1bjvu,15381,15381,York United,Cavalry,CAV,2,0,Played,W 2-0,2276224,YRK vs CAV (2022-04-22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1lg1214de42tia4tcv7rk3z6d,140675,Oliver Minatel,Oliver Minatel,Left Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,103949,Oliver,Minatel,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,York United,1,21,29,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,0.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,1,2,100.00%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0.00%,75.00%,3,0,0,0,4,0,-,0,0,0,0,2,2,0,0,0.19,0,0.19,0,0.19,0,0,0.19,1,-,-,48.90%,0,9,5,0,5,,YRK vs ATO,TRUE,FALSE,FALSE,TRUE,FALSE,4/29/2022,7ud9jfd1i3ydlzce7aiua7x90,dn8tjhuq0bax4dgixqvluhzze,16614,16614,York United,Atlético Ottawa,ATO,2,2,Played,T 2-2,2276229,YRK vs ATO (2022-04-29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,5pxg9qijp78vbve2b5eprf4r9,222997,E. Welshman,Emery Welshman,Right Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,151951,Emery,Welshman,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Forge,1,21,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,4,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,0,14,5,0,0,0,0,-,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,2,4,3,37.50%,75.00%,2,2,2,4,2,2,100.00%,1,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,33.30%,0,21,7,1,7,,YRK vs FOR,FALSE,TRUE,FALSE,FALSE,TRUE,5/6/2022,7ux6tmhied1j3wi5ao0kw6sk4,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Forge,York United,YRK,0,1,Played,L 0-1,2276233,YRK vs FOR (2022-05-06),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,6pi1u2mdt56ns3pqkdjp772s5,166454,C. Nanco,Chris Nanco,Left Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,245004,Chris,Nanco,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Forge,1,28,27,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,2,6,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,3,0,0,0,0,-,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,6,1,30.00%,80.00%,4,4,0,5,5,0,-,0,0.16,0,1,0,0,0,0,0.04,0,0.04,0,0.04,0,0,0.04,1,0,0,65.20%,2,13,8,1,8,,PAC vs FOR,FALSE,TRUE,FALSE,FALSE,TRUE,4/10/2022,7t6qnou0e2gtfpj8k9tq70x04,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Forge,Pacific,PAC,1,2,Played,L 1-2,2276219,PAC vs FOR (2022-04-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,6pi1u2mdt56ns3pqkdjp772s5,166454,C. Nanco,Chris Nanco,Left Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,245004,Chris,Nanco,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Forge,1,69,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,37,8,18,0,0,0,0,0,0,0,0,0,4,1,0,6,1,0,0,60,7,1,3,0,5,100.00%,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,15,30,2,37.80%,70.30%,18,5,3,8,23,6,0.00%,1,1.33,0,1,4,4,0,1,0,0,0,0,0,0,0,-,0,0,0,58.30%,0,24,12,3,12,,FOR vs CAV,TRUE,FALSE,FALSE,TRUE,FALSE,4/16/2022,7tjgzzc4kxv7fgknwv8qd2djo,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,2,2,Played,T 2-2,2276222,FOR vs CAV (2022-04-16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
